movie_id,title,id,name
37821,Killers,817,Katalyst Films
37821,Killers,1632,Lionsgate
37821,Killers,60022,Aversano Films
203801,The Man from U.N.C.L.E.,1302,Davis Entertainment
203801,The Man from U.N.C.L.E.,6194,Warner Bros.
203801,The Man from U.N.C.L.E.,23202,Wigram Productions
203801,The Man from U.N.C.L.E.,41624,RatPac-Dune Entertainment
2539,Spanglish,18,Gracie Films
2539,Spanglish,441,Columbia Pictures Corporation
9297,Monster House,5,Columbia Pictures
9297,Monster House,56,Amblin Entertainment
9297,Monster House,2251,Sony Pictures Animation
9297,Monster House,5752,Sony Pictures Entertainment
9297,Monster House,11395,ImageMovers
3172,Bandits,890,Cheyenne Enterprises
3172,Bandits,1171,Epsilon Motion Pictures
3172,Bandits,1212,Empire Pictures
3172,Bandits,8411,Metro-Goldwyn-Mayer (MGM)
3172,Bandits,13816,Hyde Park Entertainment
3172,Bandits,16061,Baltimore Spring Creek Productions
3172,Bandits,52944,Lotus Pictures
6520,First Knight,441,Columbia Pictures Corporation
6520,First Knight,10158,First Knight Productions
1439,Anna and the King,711,Fox 2000 Pictures
37958,Immortals,8852,Virgin Produced
37958,Immortals,11761,Mark Canton Productions
2026,Hostage,14,Miramax Films
2026,Hostage,890,Cheyenne Enterprises
2026,Hostage,2448,Yari Film Group
2026,Hostage,11027,Stratus Film Co.
2026,Hostage,26947,Syndicate Films International
2026,Hostage,26948,Equity Pictures Medienfonds GmbH & Co. KG II
2026,Hostage,26949,Hostage GmbH
7450,Titan A.E.,306,Twentieth Century Fox Film Corporation
7450,Titan A.E.,11050,David Kirschner Productions
7450,Titan A.E.,11231,Fox Animation Studios
11375,Hollywood Homicide,5,Columbia Pictures
11375,Hollywood Homicide,497,Revolution Studios
9425,Soldier,248,Impact Pictures
9425,Soldier,2596,Jerry Weintraub Productions
9425,Soldier,6194,Warner Bros.
9425,Soldier,10210,Morgan Creek Productions
25769,Carriers,838,Paramount Vantage
25769,Carriers,1785,Likely Story
25769,Carriers,4482,Ivy Boy Productions
25769,Carriers,10059,This Is That Productions
23685,Monkeybone,306,Twentieth Century Fox Film Corporation
23685,Monkeybone,436,1492 Pictures
23685,Monkeybone,89626,Twitching Image Studio
11866,Flight of the Phoenix,306,Twentieth Century Fox Film Corporation
11866,Flight of the Phoenix,1302,Davis Entertainment
11866,Flight of the Phoenix,49478,Aldrich Group
11866,Flight of the Phoenix,54004,Optional Pictures
9741,Unbreakable,3683,Limited Edition Productions Inc.
9741,Unbreakable,9195,Touchstone Pictures
9741,Unbreakable,12236,Blinding Edge Pictures
9741,Unbreakable,17032,Barry Mendel Productions
211672,Minions,33,Universal Pictures
211672,Minions,6704,Illumination Entertainment
23629,Sucker Punch,923,Legendary Pictures
23629,Sucker Punch,6194,Warner Bros.
23629,Sucker Punch,22119,Lennox House Films
23629,Sucker Punch,78685,Cruel and Unusual Films
8688,Snake Eyes,4,Paramount Pictures
8688,Snake Eyes,2519,DeBart
8688,Snake Eyes,9195,Touchstone Pictures
8688,Snake Eyes,54502,Mel's Cite du Cinema
10153,Sphere,2154,Punch Productions
10153,Sphere,6194,Warner Bros.
10153,Sphere,11407,Baltimore Pictures
10153,Sphere,23370,Constant c Productions
153518,The Angry Birds Movie,5,Columbia Pictures
153518,The Angry Birds Movie,18642,Rovio Entertainment
153518,The Angry Birds Movie,30692,Sony Pictures Imageworks (SPI)
153518,The Angry Birds Movie,50848,Rovio Mobile
153518,The Angry Birds Movie,91920,Rovio Animation
8676,Fool's Gold,2609,De Line Pictures
8676,Fool's Gold,6194,Warner Bros.
20829,Funny People,5,Columbia Pictures
20829,Funny People,33,Universal Pictures
20829,Funny People,2608,Happy Madison Productions
20829,Funny People,7295,Relativity Media
20829,Funny People,10105,Apatow Productions
20829,Funny People,11708,Madison 23
4349,The Kingdom,33,Universal Pictures
4349,The Kingdom,675,Forward Pass
4349,The Kingdom,7295,Relativity Media
4349,The Kingdom,7786,FilmWorks
4349,The Kingdom,12246,MDBF Zweite Filmgesellschaft
9718,Talladega Nights: The Ballad of Ricky Bobby,5,Columbia Pictures
9718,Talladega Nights: The Ballad of Ricky Bobby,10105,Apatow Productions
10808,Dr. Dolittle 2,306,Twentieth Century Fox Film Corporation
10808,Dr. Dolittle 2,1301,Joseph M. Singer Entertainment
10808,Dr. Dolittle 2,1302,Davis Entertainment
197,Braveheart,4564,Icon Entertainment International
197,Braveheart,7965,The Ladd Company
197,Braveheart,11353,B.H. Finance C.V.
25,Jarhead,33,Universal Pictures
25,Jarhead,1522,Neal Street Productions
25,Jarhead,14440,Red Wagon Entertainment
25,Jarhead,19934,Motion Picture KAPPA Produktionsgesellschaft
35,The Simpsons Movie,18,Gracie Films
35,The Simpsons Movie,306,Twentieth Century Fox Film Corporation
11086,The Majestic,79,Village Roadshow Pictures
11086,The Majestic,97,Castle Rock Entertainment
11086,The Majestic,172,NPV Entertainment
11086,The Majestic,3982,Darkwoods Productions
10477,Driven,1171,Epsilon Motion Pictures
10477,Driven,1403,Franchise Pictures
10477,Driven,10107,Trackform Film Productions
10477,Driven,54502,Mel's Cite du Cinema
1997,Two Brothers,866,Pathé Renn Productions
1997,Two Brothers,3823,TF1 Films Production
1997,Two Brothers,5358,Canal+
1997,Two Brothers,7396,Pathe
1997,Two Brothers,19238,Two Brothers Productions
6947,The Village,258,Scott Rudin Productions
6947,The Village,9195,Touchstone Pictures
6947,The Village,12236,Blinding Edge Pictures
3050,Doctor Dolittle,306,Twentieth Century Fox Film Corporation
3050,Doctor Dolittle,1301,Joseph M. Singer Entertainment
3050,Doctor Dolittle,1302,Davis Entertainment
2675,Signs,7383,"Kennedy/Marshall Company, The"
2675,Signs,9195,Touchstone Pictures
2675,Signs,12236,Blinding Edge Pictures
809,Shrek 2,27,DreamWorks SKG
809,Shrek 2,520,Pacific Data Images (PDI)
809,Shrek 2,521,DreamWorks Animation
920,Cars,2,Walt Disney Pictures
920,Cars,3,Pixar Animation Studios
4806,Runaway Bride,4,Paramount Pictures
4806,Runaway Bride,126,Lakeshore Entertainment
4806,Runaway Bride,9195,Touchstone Pictures
4806,Runaway Bride,10201,Interscope Communications
7451,xXx,5,Columbia Pictures
7451,xXx,333,Original Film
7451,xXx,497,Revolution Studios
228165,The SpongeBob Movie: Sponge Out of Water,4,Paramount Pictures
228165,The SpongeBob Movie: Sponge Out of Water,2348,Nickelodeon Movies
228165,The SpongeBob Movie: Sponge Out of Water,4859,Nickelodeon Animation Studios
228165,The SpongeBob Movie: Sponge Out of Water,8921,United Plankton Pictures
228165,The SpongeBob Movie: Sponge Out of Water,10256,Disruption Entertainment
228165,The SpongeBob Movie: Sponge Out of Water,24955,Paramount Animation
3595,Ransom,9195,Touchstone Pictures
3595,Ransom,90663,Brian Grazer/Scott Rudin Productions
16869,Inglourious Basterds,33,Universal Pictures
16869,Inglourious Basterds,59,A Band Apart
16869,Inglourious Basterds,308,The Weinstein Company
16869,Inglourious Basterds,6817,Zehnte Babelsberg
16869,Inglourious Basterds,6818,Visiona Romantica
879,Hook,56,Amblin Entertainment
879,Hook,559,TriStar Pictures
1573,Die Hard 2,306,Twentieth Century Fox Film Corporation
1573,Die Hard 2,1073,Gordon Company
1573,Die Hard 2,1885,Silver Pictures
9257,S.W.A.T.,333,Original Film
9257,S.W.A.T.,441,Columbia Pictures Corporation
9257,S.W.A.T.,11728,Camelot Pictures
9257,S.W.A.T.,20033,Chris Lee Productions
9257,S.W.A.T.,20034,Illusion Entertainment
1903,Vanilla Sky,4,Paramount Pictures
1903,Vanilla Sky,349,Cruise-Wagner Productions
1903,Vanilla Sky,485,Vinyl Films
9697,Lady in the Water,923,Legendary Pictures
9697,Lady in the Water,6194,Warner Bros.
9697,Lady in the Water,12236,Blinding Edge Pictures
395,AVP: Alien vs. Predator,248,Impact Pictures
395,AVP: Alien vs. Predator,264,Studio Babelsberg
395,AVP: Alien vs. Predator,306,Twentieth Century Fox Film Corporation
395,AVP: Alien vs. Predator,1302,Davis Entertainment
395,AVP: Alien vs. Predator,11345,Stillking Films
395,AVP: Alien vs. Predator,19747,Brandywine Productions
395,AVP: Alien vs. Predator,19828,Lonlink Productions
395,AVP: Alien vs. Predator,19829,Kut Productions
395,AVP: Alien vs. Predator,19834,Inside Track Films
395,AVP: Alien vs. Predator,19835,Charenton Productions Limited
395,AVP: Alien vs. Predator,76043,Revolution Sun Studios
23398,Alvin and the Chipmunks: The Squeakquel,508,Regency Enterprises
23398,Alvin and the Chipmunks: The Squeakquel,711,Fox 2000 Pictures
23398,Alvin and the Chipmunks: The Squeakquel,10930,Bagdasarian Productions
10590,We Were Soldiers,4564,Icon Entertainment International
10590,We Were Soldiers,53005,Wheelhouse Entertainment
10590,We Were Soldiers,53006,Motion Picture Production GmbH & Co. Erste KG
117263,Olympus Has Fallen,925,Nu Image Films
117263,Olympus Has Fallen,10254,Millennium Films
200,Star Trek: Insurrection,4,Paramount Pictures
44943,Battle: Los Angeles,5,Columbia Pictures
44943,Battle: Los Angeles,333,Original Film
44943,Battle: Los Angeles,7295,Relativity Media
587,Big Fish,5,Columbia Pictures
587,Big Fish,80,The Zanuck Company
587,Big Fish,2721,Jinks/Cohen Company
587,Big Fish,8601,Tim Burton Productions
10395,Wolf,5,Columbia Pictures
57212,War Horse,27,DreamWorks SKG
57212,War Horse,56,Amblin Entertainment
57212,War Horse,7294,Reliance Entertainment
57212,War Horse,7383,"Kennedy/Marshall Company, The"
152760,The Monuments Men,5,Columbia Pictures
152760,The Monuments Men,264,Studio Babelsberg
152760,The Monuments Men,711,Fox 2000 Pictures
152760,The Monuments Men,22695,Smokehouse Pictures
152760,The Monuments Men,24970,Obelisk Productions
2756,The Abyss,306,Twentieth Century Fox Film Corporation
2756,The Abyss,574,Lightstorm Entertainment
2756,The Abyss,1280,Pacific Western
33909,Wall Street: Money Never Sleeps,306,Twentieth Century Fox Film Corporation
33909,Wall Street: Money Never Sleeps,444,Dune Entertainment
33909,Wall Street: Money Never Sleeps,6332,Dune Entertainment III
33909,Wall Street: Money Never Sleeps,6455,Edward R. Pressman Film
49017,Dracula Untold,33,Universal Pictures
49017,Dracula Untold,923,Legendary Pictures
49017,Dracula Untold,3341,Fuji Television Network
49017,Dracula Untold,6452,Dentsu
49017,Dracula Untold,27551,Michael De Luca Productions
9882,The Siege,306,Twentieth Century Fox Film Corporation
9882,The Siege,13769,Lynda Obst Productions
9882,The Siege,20634,"Bedford Falls Company, The"
2270,Stardust,4,Paramount Pictures
2270,Stardust,289,Ingenious Film Partners
2270,Stardust,435,Di Bonaventura Pictures
2270,Stardust,5374,Marv Films
2270,Stardust,23420,Vaughn Productions
978,Seven Years in Tibet,559,TriStar Pictures
978,Seven Years in Tibet,1236,Mandalay Entertainment
978,Seven Years in Tibet,57435,Applecross
978,Seven Years in Tibet,57436,Reperage & Vanguard Films
44564,The Dilemma,23,Imagine Entertainment
44564,The Dilemma,33,Universal Pictures
44564,The Dilemma,158,Spyglass Entertainment
44564,The Dilemma,2796,Wild West Picture Show Productions
3132,Bad Company,130,Jerry Bruckheimer Films
3132,Bad Company,9195,Touchstone Pictures
3132,Bad Company,11345,Stillking Films
8814,Doom,435,Di Bonaventura Pictures
8814,Doom,1512,John Wells Productions
8814,Doom,2539,Reaper Productions
8814,Doom,11345,Stillking Films
8814,Doom,19481,Babelsberg Film
8814,Doom,19922,Doom Productions
8814,Doom,19923,Distant Planet Productions
8427,I Spy,441,Columbia Pictures Corporation
52520,Underworld: Awakening,126,Lakeshore Entertainment
52520,Underworld: Awakening,831,Saturn Films
52520,Underworld: Awakening,3287,Screen Gems
52520,Underworld: Awakening,7738,Sketch Films
52520,Underworld: Awakening,7740,UW4 Productions
80585,Rock of Ages,12,New Line Cinema
80585,Rock of Ages,2378,Offspring Entertainment
80585,Rock of Ages,8871,Corner Store Entertainment
80585,Rock of Ages,12139,Material Pictures
10592,Hart's War,496,David Foster Productions
10592,Hart's War,890,Cheyenne Enterprises
10592,Hart's War,8411,Metro-Goldwyn-Mayer (MGM)
10592,Hart's War,21447,David Ladd Films
49021,Killer Elite,972,Current Entertainment
49021,Killer Elite,2729,Omnilab Media
49021,Killer Elite,3427,Ambience Entertainment
49021,Killer Elite,6408,International Traders
49021,Killer Elite,10427,Open Road Films
49021,Killer Elite,11369,Sighvatsson Films
49021,Killer Elite,11371,Palomar Pictures (II)
49021,Killer Elite,11840,Film Victoria
49021,Killer Elite,11841,Wales Creative IP Fund
11535,Rollerball,507,Atlas Entertainment
11535,Rollerball,657,Toho-Towa
11535,Rollerball,748,Mosaic Media Group
11535,Rollerball,1484,Yorktown Productions
11535,Rollerball,2216,Helkon Media AG
11535,Rollerball,8411,Metro-Goldwyn-Mayer (MGM)
10550,Ballistic: Ecks vs. Sever,1171,Epsilon Motion Pictures
10550,Ballistic: Ecks vs. Sever,1403,Franchise Pictures
10550,Ballistic: Ecks vs. Sever,2755,Dante Entertainment
10550,Ballistic: Ecks vs. Sever,20033,Chris Lee Productions
10550,Ballistic: Ecks vs. Sever,76491,SuperMega
10550,Ballistic: Ecks vs. Sever,76492,MHF Erste Academy Film GmbH & Co. Produktions KG
11258,Hard Rain,4,Paramount Pictures
11258,Hard Rain,657,Toho-Towa
11258,Hard Rain,762,Mutual Film Company
11258,Hard Rain,1382,PolyGram Filmed Entertainment
11258,Hard Rain,4650,Marubeni
11258,Hard Rain,7237,Tele München Fernseh Produktionsgesellschaft (TMG)
11258,Hard Rain,23932,UGC PH
11258,Hard Rain,48136,British Broadcasting Corporation (BBC) Television
11258,Hard Rain,55474,Stargate Studios
12610,Osmosis Jones,1156,Conundrum Entertainment
12610,Osmosis Jones,2785,Warner Bros. Animation
12610,Osmosis Jones,6194,Warner Bros.
59981,Legends of Oz: Dorothy's Return,22135,Prana Animation Studios
59981,Legends of Oz: Dorothy's Return,48471,Summertime Entertainment
201088,Blackhat,33,Universal Pictures
201088,Blackhat,675,Forward Pass
201088,Blackhat,923,Legendary Pictures
5137,Sky Captain and the World of Tomorrow,4,Paramount Pictures
5137,Sky Captain and the World of Tomorrow,804,Natural Nylon Entertainment
5137,Sky Captain and the World of Tomorrow,1668,Riff Raff Film Productions
5137,Sky Captain and the World of Tomorrow,4753,Filmauro
5137,Sky Captain and the World of Tomorrow,10671,Blue Flower Productions
5137,Sky Captain and the World of Tomorrow,10672,Brooklyn Films II
3093,Basic Instinct 2,763,Intermedia Films
3093,Basic Instinct 2,4169,Kanzaman
3093,Basic Instinct 2,7340,C-2 Pictures
3093,Basic Instinct 2,19116,IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG
107846,Escape Plan,491,Summit Entertainment
107846,Escape Plan,2995,Atmosphere Entertainment MM
107846,Escape Plan,10405,Emmett/Furla Films
107846,Escape Plan,11761,Mark Canton Productions
107846,Escape Plan,31832,Envision Entertainment
107846,Escape Plan,36212,Boies / Schiller Film Group
107846,Escape Plan,46961,Knightsbridge Entertainment
188207,The Legend of Hercules,10254,Millennium Films
4614,The Sum of All Fears,4,Paramount Pictures
4614,The Sum of All Fears,2767,Mace Neufeld Productions
4614,The Sum of All Fears,21409,MFP Munich Film Partners GmbH & Company I. Produktions KG
4614,The Sum of All Fears,21410,S.O.A.F. Productions
4614,The Sum of All Fears,54502,Mel's Cite du Cinema
24021,The Twilight Saga: Eclipse,491,Summit Entertainment
24021,The Twilight Saga: Eclipse,4000,Maverick Films
24021,The Twilight Saga: Eclipse,5218,Imprint Entertainment
24021,The Twilight Saga: Eclipse,5219,Sunswept Entertainment
24021,The Twilight Saga: Eclipse,12292,Temple Hill Entertainment
11371,The Score,4,Paramount Pictures
11371,The Score,551,Mandalay Pictures
11371,The Score,19552,Horseshoe Bay Productions
20352,Despicable Me,33,Universal Pictures
20352,Despicable Me,6704,Illumination Entertainment
11517,Money Train,5,Columbia Pictures
214756,Ted 2,33,Universal Pictures
214756,Ted 2,8789,Fuzzy Door Productions
214756,Ted 2,13778,Bluegrass Films
214756,Ted 2,44783,Smart Entertainment
214756,Ted 2,86655,Media Rights Capital (MRC)
26428,Agora,784,Himenóptero
26428,Agora,2674,Telecinco Cinema
26428,Agora,5444,Mod Producciones
26428,Agora,7636,Nimar Studios
26428,Agora,9335,Canal+ España
26428,Agora,9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)
26428,Agora,19927,Government of Malta
9824,Mystery Men,33,Universal Pictures
9824,Mystery Men,552,Dark Horse Entertainment
9824,Mystery Men,2484,Golar Productions
48988,Hall Pass,12,New Line Cinema
48988,Hall Pass,1156,Conundrum Entertainment
9008,The Insider,158,Spyglass Entertainment
9008,The Insider,675,Forward Pass
9008,The Insider,8758,Kaitz Productions
9008,The Insider,8759,Mann/Roth Productions
9008,The Insider,9195,Touchstone Pictures
300673,The Finest Hours,2,Walt Disney Pictures
300673,The Finest Hours,51164,Whitaker Entertainment
300673,The Finest Hours,77739,Bergsten Music
300673,The Finest Hours,78217,Red Hawk Entertainment
12113,Body of Lies,1645,Scott Free Productions
12113,Body of Lies,2609,De Line Pictures
12113,Body of Lies,6194,Warner Bros.
38778,Dinner for Schmucks,4,Paramount Pictures
38778,Dinner for Schmucks,27,DreamWorks SKG
38778,Dinner for Schmucks,158,Spyglass Entertainment
38778,Dinner for Schmucks,2242,Everyman Pictures
38778,Dinner for Schmucks,6733,Reliance BIG Entertainment
38778,Dinner for Schmucks,11084,Parkes/MacDonald Productions
72331,Abraham Lincoln: Vampire Hunter,306,Twentieth Century Fox Film Corporation
72331,Abraham Lincoln: Vampire Hunter,1038,Bazelevs Production
72331,Abraham Lincoln: Vampire Hunter,8601,Tim Burton Productions
72331,Abraham Lincoln: Vampire Hunter,36430,Abraham Productions
72331,Abraham Lincoln: Vampire Hunter,36431,Location Gourmet
1844,Entrapment,414,Fountainbridge Films
1844,Entrapment,508,Regency Enterprises
846,The X Files,306,Twentieth Century Fox Film Corporation
846,The X Files,545,Ten Thirteen Productions
9703,The Last Legion,289,Ingenious Film Partners
9703,The Last Legion,6370,Quinta Communications
9703,The Last Legion,10308,Dino De Laurentiis Company
9703,The Last Legion,16923,Zephyr Films
857,Saving Private Ryan,4,Paramount Pictures
857,Saving Private Ryan,27,DreamWorks SKG
857,Saving Private Ryan,56,Amblin Entertainment
857,Saving Private Ryan,762,Mutual Film Company
857,Saving Private Ryan,11362,Mark Gordon Productions
136797,Need for Speed,27,DreamWorks SKG
136797,Need for Speed,7294,Reliance Entertainment
136797,Need for Speed,8403,Bandito Brothers
136797,Need for Speed,9195,Touchstone Pictures
136797,Need for Speed,34890,Electronic Arts
136797,Need for Speed,76043,Revolution Sun Studios
3981,What Women Want,4,Paramount Pictures
3981,What Women Want,347,Centropolis Entertainment
3981,What Women Want,4564,Icon Entertainment International
3981,What Women Want,8116,Wind Dancer Productions
425,Ice Age,306,Twentieth Century Fox Film Corporation
425,Ice Age,9383,Blue Sky Studios
425,Ice Age,11749,Twentieth Century Fox Animation
6171,Dreamcatcher,79,Village Roadshow Pictures
6171,Dreamcatcher,97,Castle Rock Entertainment
6171,Dreamcatcher,172,NPV Entertainment
6171,Dreamcatcher,13040,Kasdan Pictures
6171,Dreamcatcher,24939,WV Films II
72976,Lincoln,7,DreamWorks
72976,Lincoln,56,Amblin Entertainment
72976,Lincoln,306,Twentieth Century Fox Film Corporation
72976,Lincoln,444,Dune Entertainment
72976,Lincoln,862,The Kennedy/Marshall Company
72976,Lincoln,6735,Participant Media
72976,Lincoln,7294,Reliance Entertainment
603,The Matrix,79,Village Roadshow Pictures
603,The Matrix,372,Groucho II Film Partnership
603,The Matrix,1885,Silver Pictures
603,The Matrix,6194,Warner Bros.
568,Apollo 13,23,Imagine Entertainment
568,Apollo 13,33,Universal Pictures
9021,The Santa Clause 2,2,Walt Disney Pictures
9021,The Santa Clause 2,889,Outlaw Productions
9021,The Santa Clause 2,12626,Boxing Cat Films
82695,Les Misérables,33,Universal Pictures
82695,Les Misérables,7295,Relativity Media
82695,Les Misérables,7923,CAMERON MACKINTOSH
82695,Les Misérables,10163,Working Title Films
9489,You've Got Mail,6194,Warner Bros.
12133,Step Brothers,5,Columbia Pictures
12133,Step Brothers,748,Mosaic Media Group
12133,Step Brothers,4740,Gary Sanchez Productions
12133,Step Brothers,7295,Relativity Media
12133,Step Brothers,10105,Apatow Productions
9342,The Mask of Zorro,56,Amblin Entertainment
9342,The Mask of Zorro,559,TriStar Pictures
41733,Due Date,923,Legendary Pictures
41733,Due Date,3527,Green Hat Films
41733,Due Date,6194,Warner Bros.
227306,Unbroken,923,Legendary Pictures
227306,Unbroken,36390,3 Arts Entertainment
227306,Unbroken,39443,Jolie Pas
5551,Space Cowboys,79,Village Roadshow Pictures
5551,Space Cowboys,171,Malpaso Productions
5551,Space Cowboys,1757,Mad Chance
5551,Space Cowboys,6194,Warner Bros.
5551,Space Cowboys,10566,Clipsal Films
5551,Space Cowboys,76068,Digital Image Associates
9350,Cliffhanger,559,TriStar Pictures
9350,Cliffhanger,5358,Canal+
9350,Cliffhanger,14723,Carolco Pictures
9350,Cliffhanger,23246,RCS Video
9350,Cliffhanger,45728,Cliffhanger Productions
9350,Cliffhanger,45729,Pioneer
9208,Broken Arrow,306,Twentieth Century Fox Film Corporation
9208,Broken Arrow,456,WCG Entertainment Productions
9208,Broken Arrow,11362,Mark Gordon Productions
4244,The Kid,2,Walt Disney Pictures
1852,World Trade Center,4,Paramount Pictures
1852,World Trade Center,215,Double Feature Films
1852,World Trade Center,763,Intermedia Films
1852,World Trade Center,20396,Kernos Filmproduktionsgesellschaft & Company
11820,Mona Lisa Smile,5,Columbia Pictures
11820,Mona Lisa Smile,497,Revolution Studios
76493,The Dictator,4,Paramount Pictures
345,Eyes Wide Shut,194,Hobby Films
345,Eyes Wide Shut,195,Pole Star
345,Eyes Wide Shut,385,Stanley Kubrick Productions
345,Eyes Wide Shut,6194,Warner Bros.
196867,Annie,5,Columbia Pictures
196867,Annie,7291,Olive Bridge Entertainment
196867,Annie,7431,Sony Pictures Entertainment (SPE)
196867,Annie,12485,Overbrook Entertainment
196867,Annie,95063,Marcy Media
256591,Focus,21914,Kramer & Sigman Films
256591,Focus,41624,RatPac-Dune Entertainment
256591,Focus,47586,Zaftig Films
59962,This Means War,444,Dune Entertainment
59962,This Means War,907,Overbrook Films
59962,This Means War,3929,Robert Simonds Productions
36648,Blade: Trinity,12,New Line Cinema
36648,Blade: Trinity,421,Amen Ra Films
36648,Blade: Trinity,8851,Shawn Danielle Productions Ltd.
36648,Blade: Trinity,11321,Imaginary Forces
36648,Blade: Trinity,19551,Marvel Enterprises
36648,Blade: Trinity,42209,Peter Frankfurt Productions
1880,Red Dawn,60,United Artists
1880,Red Dawn,774,Valkyrie Films
9440,Primary Colors,33,Universal Pictures
9440,Primary Colors,762,Mutual Film Company
71679,Resident Evil: Retribution,342,Davis-Films
10483,Death Race,33,Universal Pictures
10483,Death Race,44,Cruise/Wagner Productions
10483,Death Race,248,Impact Pictures
10483,Death Race,7295,Relativity Media
10483,Death Race,7419,Scion Films
10483,Death Race,28121,H2S2 Filmproduktionsgesellschaft
11412,The Long Kiss Goodnight,12,New Line Cinema
11412,The Long Kiss Goodnight,2980,Forge
11412,The Long Kiss Goodnight,21920,The Steve Tisch Company
11983,Proof of Life,97,Castle Rock Entertainment
11983,Proof of Life,6194,Warner Bros.
6795,Zathura: A Space Adventure,441,Columbia Pictures Corporation
6795,Zathura: A Space Adventure,2550,Teitler Film
6795,Zathura: A Space Adventure,11370,Michael De Luca Productions
6795,Zathura: A Space Adventure,14718,Radar Pictures
550,Fight Club,508,Regency Enterprises
550,Fight Club,711,Fox 2000 Pictures
550,Fight Club,20555,Taurus Film
550,Fight Club,54050,Linson Films
550,Fight Club,54051,Atman Entertainment
550,Fight Club,54052,Knickerbocker Films
11170,We Are Marshall,923,Legendary Pictures
11170,We Are Marshall,3528,Thunder Road Pictures
11170,We Are Marshall,4022,Wonderland Sound and Vision
11170,We Are Marshall,6194,Warner Bros.
9292,Hudson Hawk,559,TriStar Pictures
9292,Hudson Hawk,1885,Silver Pictures
10783,Lucky Numbers,4,Paramount Pictures
10783,Lucky Numbers,694,StudioCanal
100241,"I, Frankenstein",126,Lakeshore Entertainment
100241,"I, Frankenstein",737,Sidney Kimmel Entertainment
100241,"I, Frankenstein",1632,Lionsgate
100241,"I, Frankenstein",13788,Hopscotch Films
257,Oliver Twist,355,R.P. Productions
257,Oliver Twist,2979,ETIC Films
257,Oliver Twist,6732,Runteam III Ltd.
9947,Elektra,306,Twentieth Century Fox Film Corporation
9947,Elektra,508,Regency Enterprises
9947,Elektra,1171,Epsilon Motion Pictures
9947,Elektra,10104,New Regency Pictures
9947,Elektra,19551,Marvel Enterprises
9947,Elektra,19552,Horseshoe Bay Productions
9947,Elektra,19553,Elektra Productions
9947,Elektra,19554,SAI Productions
189,Sin City: A Dame to Kill For,14,Miramax Films
189,Sin City: A Dame to Kill For,10807,Troublemaker Studios
189,Sin City: A Dame to Kill For,11005,AR Films
189,Sin City: A Dame to Kill For,11006,Aldamisa Entertainment
189,Sin City: A Dame to Kill For,13241,Demarest Films
189,Sin City: A Dame to Kill For,29076,Solipsist Film
189,Sin City: A Dame to Kill For,41658,Residaco
12618,Random Hearts,5,Columbia Pictures
253412,Everest,33,Universal Pictures
253412,Everest,10163,Working Title Films
253412,Everest,10221,Walden Media
253412,Everest,10246,Cross Creek Pictures
253412,Everest,40106,Free State Pictures
253412,Everest,62693,RVK Studios
1427,Perfume: The Story of a Murderer,342,Davis-Films
1427,Perfume: The Story of a Murderer,753,Nouvelles Éditions de Films (NEF)
1427,Perfume: The Story of a Murderer,1208,Rising Star
1427,Perfume: The Story of a Murderer,2116,VIP Medienfonds 4
1427,Perfume: The Story of a Murderer,2875,Ikiru Films
1427,Perfume: The Story of a Murderer,5755,Constantin Film Produktion
1427,Perfume: The Story of a Murderer,7956,Castelao Producciones
818,Austin Powers in Goldmember,12,New Line Cinema
818,Austin Powers in Goldmember,595,Eric's Boy
818,Austin Powers in Goldmember,598,Team Todd
818,Austin Powers in Goldmember,15888,Moving Pictures
818,Austin Powers in Goldmember,52943,Gratitude International
16577,Astro Boy,308,The Weinstein Company
16577,Astro Boy,491,Summit Entertainment
16577,Astro Boy,3196,Tezuka Production Company Ltd.
16577,Astro Boy,3463,Imagi Animation Studios
329,Jurassic Park,33,Universal Pictures
329,Jurassic Park,56,Amblin Entertainment
12160,Wyatt Earp,335,Tig Productions
12160,Wyatt Earp,6194,Warner Bros.
12160,Wyatt Earp,13040,Kasdan Pictures
12160,Wyatt Earp,24217,Paragon Entertainment Corp.
9331,Clear and Present Danger,4,Paramount Pictures
9331,Clear and Present Danger,2767,Mace Neufeld Productions
300168,Dragon Blade,3407,Shanghai Film Group
300168,Dragon Blade,19658,Jackie & JJ Production
300168,Dragon Blade,36958,Sparkle Roll Media
300168,Dragon Blade,39649,Huayi Brothers Media
300168,Dragon Blade,69484,Alibaba Pictures Group
300168,Dragon Blade,74456,Home Media & Entertainment Fund
300168,Dragon Blade,74457,Tencent Video
300168,Dragon Blade,74458,China Film & TV Capital
300168,Dragon Blade,74459,Visualizer Film Company
9072,Little Man,497,Revolution Studios
9072,Little Man,1608,Wayans Bros. Entertainment
3536,U-571,33,Universal Pictures
3536,U-571,104,Canal Plus
3536,U-571,10308,Dino De Laurentiis Company
9087,The American President,5,Columbia Pictures
9087,The American President,97,Castle Rock Entertainment
12177,The Love Guru,4,Paramount Pictures
12177,The Love Guru,11843,Goldcrest Pictures
12177,The Love Guru,15742,Internationale Filmproduktion
12138,3000 Miles to Graceland,1403,Franchise Pictures
12138,3000 Miles to Graceland,6194,Warner Bros.
12138,3000 Miles to Graceland,10210,Morgan Creek Productions
273248,The Hateful Eight,215,Double Feature Films
